user_id,item_id,rating,timestamp,year,month,day,hour,dayofweek,is_weekend
542,207,5,2024-02-16 10:00:00,2024,2,16,10,4,0
340,164,4,2024-10-01 12:00:00,2024,10,1,12,1,0
130,383,5,2024-03-18 18:00:00,2024,3,18,18,0,0
251,336,5,2025-01-19 17:00:00,2025,1,19,17,6,1
911,55,3,2024-02-27 21:00:00,2024,2,27,21,1,0
682,141,3,2024-09-28 16:00:00,2024,9,28,16,5,1
243,484,1,2024-12-06 18:00:00,2024,12,6,18,4,0
592,362,1,2024-03-22 07:00:00,2024,3,22,7,4,0
464,428,3,2024-10-31 08:00:00,2024,10,31,8,3,0
823,133,1,2024-01-25 12:00:00,2024,1,25,12,3,0
57,309,4,2024-06-15 18:00:00,2024,6,15,18,5,1
215,154,3,2024-07-27 07:00:00,2024,7,27,7,5,1
621,378,2,2025-01-29 03:00:00,2025,1,29,3,2,0
988,285,4,2024-11-04 15:00:00,2024,11,4,15,0,0
485,391,4,2024-02-21 22:00:00,2024,2,21,22,2,0
365,176,4,2024-02-20 23:00:00,2024,2,20,23,1,0
959,212,3,2024-08-22 16:00:00,2024,8,22,16,3,0
227,496,2,2024-02-08 15:00:00,2024,2,8,15,3,0
724,283,3,2025-02-08 00:00:00,2025,2,8,0,5,1
923,3,3,2024-08-12 12:00:00,2024,8,12,12,0,0
886,373,2,2025-01-08 14:00:00,2025,1,8,14,2,0
401,154,4,2024-08-20 05:00:00,2024,8,20,5,1,0
35,121,2,2025-01-02 05:00:00,2025,1,2,5,3,0
578,288,2,2025-02-09 05:00:00,2025,2,9,5,6,1
790,464,4,2024-10-16 20:00:00,2024,10,16,20,2,0
231,421,4,2024-06-02 23:00:00,2024,6,2,23,6,1
451,214,5,2024-09-21 17:00:00,2024,9,21,17,5,1
437,38,1,2024-06-03 20:00:00,2024,6,3,20,0,0
934,22,2,2024-04-09 23:00:00,2024,4,9,23,1,0
761,375,3,2024-12-26 16:00:00,2024,12,26,16,3,0
306,273,4,2024-04-07 00:00:00,2024,4,7,0,6,1
985,435,1,2025-01-18 15:00:00,2025,1,18,15,5,1
201,206,3,2024-11-28 23:00:00,2024,11,28,23,3,0
934,237,3,2024-04-21 11:00:00,2024,4,21,11,6,1
129,293,1,2024-11-25 08:00:00,2024,11,25,8,0,0
498,454,2,2025-02-01 06:00:00,2025,2,1,6,5,1
34,67,3,2024-02-14 03:00:00,2024,2,14,3,2,0
315,133,5,2024-08-19 22:00:00,2024,8,19,22,0,0
660,467,5,2024-10-17 17:00:00,2024,10,17,17,3,0
804,310,3,2024-11-19 18:00:00,2024,11,19,18,1,0
215,266,3,2024-09-03 02:00:00,2024,9,3,2,1,0
372,413,3,2024-12-03 02:00:00,2024,12,3,2,1,0
237,151,3,2024-03-16 08:00:00,2024,3,16,8,5,1
203,369,5,2024-12-16 02:00:00,2024,12,16,2,0,0
377,415,3,2024-01-10 23:00:00,2024,1,10,23,2,0
217,464,4,2024-11-08 04:00:00,2024,11,8,4,4,0
943,338,2,2024-10-08 18:00:00,2024,10,8,18,1,0
753,146,1,2024-08-12 00:00:00,2024,8,12,0,0,0
405,68,1,2024-10-02 01:00:00,2024,10,2,1,2,0
914,104,3,2024-04-18 00:00:00,2024,4,18,0,3,0
672,286,2,2024-07-12 13:00:00,2024,7,12,13,4,0
298,94,5,2024-05-05 03:00:00,2024,5,5,3,6,1
120,186,5,2024-06-29 00:00:00,2024,6,29,0,5,1
969,416,3,2024-05-08 06:00:00,2024,5,8,6,2,0
21,388,4,2024-04-09 08:00:00,2024,4,9,8,1,0
819,209,5,2024-07-31 15:00:00,2024,7,31,15,2,0
906,494,2,2024-10-13 10:00:00,2024,10,13,10,6,1
888,230,5,2024-03-05 22:00:00,2024,3,5,22,1,0
28,132,2,2024-01-10 08:00:00,2024,1,10,8,2,0
802,47,4,2025-01-20 21:00:00,2025,1,20,21,0,0
368,327,5,2025-01-14 14:00:00,2025,1,14,14,1,0
929,105,5,2024-12-18 22:00:00,2024,12,18,22,2,0
270,161,1,2024-04-07 01:00:00,2024,4,7,1,6,1
856,482,3,2024-09-21 09:00:00,2024,9,21,9,5,1
736,383,3,2025-01-12 09:00:00,2025,1,12,9,6,1
557,500,5,2024-12-22 07:00:00,2024,12,22,7,6,1
404,379,4,2024-09-03 10:00:00,2024,9,3,10,1,0
213,164,1,2024-02-08 10:00:00,2024,2,8,10,3,0
872,278,4,2024-03-04 21:00:00,2024,3,4,21,0,0
597,376,2,2024-05-08 17:00:00,2024,5,8,17,2,0
958,226,4,2024-03-20 10:00:00,2024,3,20,10,2,0
993,139,4,2024-09-01 10:00:00,2024,9,1,10,6,1
906,428,3,2024-11-30 06:00:00,2024,11,30,6,5,1
148,231,1,2024-01-15 02:00:00,2024,1,15,2,0,0
39,12,5,2024-02-22 01:00:00,2024,2,22,1,3,0
644,57,4,2024-05-04 09:00:00,2024,5,4,9,5,1
887,324,5,2024-05-05 19:00:00,2024,5,5,19,6,1
404,26,3,2024-10-09 00:00:00,2024,10,9,0,2,0
432,343,2,2024-11-09 17:00:00,2024,11,9,17,5,1
21,250,4,2024-09-14 23:00:00,2024,9,14,23,5,1
170,449,5,2024-09-09 19:00:00,2024,9,9,19,0,0
774,241,4,2025-02-11 05:00:00,2025,2,11,5,1,0
672,333,2,2024-02-18 10:00:00,2024,2,18,10,6,1
64,186,5,2024-12-29 17:00:00,2024,12,29,17,6,1
952,298,4,2024-05-05 04:00:00,2024,5,5,4,6,1
424,275,2,2024-07-04 15:00:00,2024,7,4,15,3,0
461,326,4,2024-11-21 01:00:00,2024,11,21,1,3,0
582,140,3,2025-01-20 18:00:00,2025,1,20,18,0,0
502,164,5,2024-08-02 15:00:00,2024,8,2,15,4,0
587,438,3,2024-07-20 21:00:00,2024,7,20,21,5,1
796,246,3,2024-01-10 00:00:00,2024,1,10,0,2,0
457,8,4,2024-05-19 11:00:00,2024,5,19,11,6,1
279,191,4,2024-04-29 23:00:00,2024,4,29,23,0,0
334,301,5,2024-12-22 16:00:00,2024,12,22,16,6,1
758,77,3,2025-02-19 09:00:00,2025,2,19,9,2,0
133,325,3,2024-02-04 09:00:00,2024,2,4,9,6,1
79,63,5,2025-01-16 10:00:00,2025,1,16,10,3,0
96,226,2,2024-02-01 16:00:00,2024,2,1,16,3,0
391,492,1,2024-08-24 02:00:00,2024,8,24,2,5,1
912,90,4,2024-10-18 12:00:00,2024,10,18,12,4,0
917,326,4,2024-08-27 02:00:00,2024,8,27,2,1,0
867,310,2,2024-02-20 08:00:00,2024,2,20,8,1,0
152,13,1,2024-10-31 03:00:00,2024,10,31,3,3,0
423,440,4,2024-08-27 19:00:00,2024,8,27,19,1,0
310,283,4,2024-03-19 15:00:00,2024,3,19,15,1,0
116,55,2,2024-11-22 19:00:00,2024,11,22,19,4,0
759,297,5,2024-06-25 12:00:00,2024,6,25,12,1,0
72,193,2,2024-11-19 00:00:00,2024,11,19,0,1,0
201,213,2,2024-10-24 12:00:00,2024,10,24,12,3,0
189,361,3,2024-11-24 08:00:00,2024,11,24,8,6,1
655,352,4,2024-01-09 14:00:00,2024,1,9,14,1,0
926,150,3,2024-11-20 07:00:00,2024,11,20,7,2,0
791,468,5,2024-08-21 10:00:00,2024,8,21,10,2,0
69,75,2,2024-02-17 02:00:00,2024,2,17,2,5,1
838,235,4,2024-01-24 16:00:00,2024,1,24,16,2,0
804,159,1,2024-10-10 02:00:00,2024,10,10,2,3,0
846,102,3,2024-12-23 22:00:00,2024,12,23,22,0,0
160,299,1,2024-07-28 20:00:00,2024,7,28,20,6,1
945,183,1,2024-07-05 15:00:00,2024,7,5,15,4,0
560,274,3,2024-05-24 08:00:00,2024,5,24,8,4,0
353,189,1,2024-04-18 18:00:00,2024,4,18,18,3,0
138,192,1,2024-06-08 19:00:00,2024,6,8,19,5,1
440,385,5,2024-04-09 05:00:00,2024,4,9,5,1,0
371,175,4,2024-09-29 19:00:00,2024,9,29,19,6,1
375,329,1,2024-10-09 04:00:00,2024,10,9,4,2,0
151,14,5,2024-08-31 12:00:00,2024,8,31,12,5,1
417,330,1,2024-04-30 19:00:00,2024,4,30,19,1,0
368,256,5,2024-05-27 08:00:00,2024,5,27,8,0,0
281,361,3,2024-06-01 20:00:00,2024,6,1,20,5,1
396,412,2,2024-12-02 06:00:00,2024,12,2,6,0,0
978,141,3,2024-11-17 17:00:00,2024,11,17,17,6,1
154,145,5,2024-01-27 16:00:00,2024,1,27,16,5,1
520,489,2,2024-02-17 23:00:00,2024,2,17,23,5,1
329,495,1,2024-05-19 17:00:00,2024,5,19,17,6,1
87,405,2,2024-05-25 19:00:00,2024,5,25,19,5,1
540,186,3,2024-02-10 06:00:00,2024,2,10,6,5,1
265,348,4,2024-09-27 18:00:00,2024,9,27,18,4,0
268,204,1,2024-04-20 12:00:00,2024,4,20,12,5,1
285,138,3,2024-01-27 22:00:00,2024,1,27,22,5,1
806,5,3,2024-12-08 17:00:00,2024,12,8,17,6,1
463,407,5,2024-04-01 04:00:00,2024,4,1,4,0,0
151,16,5,2024-02-03 21:00:00,2024,2,3,21,5,1
497,182,4,2024-05-22 18:00:00,2024,5,22,18,2,0
75,387,5,2025-01-11 16:00:00,2025,1,11,16,5,1
330,299,2,2024-02-16 21:00:00,2024,2,16,21,4,0
67,470,5,2025-01-05 23:00:00,2025,1,5,23,6,1
79,62,3,2024-08-09 13:00:00,2024,8,9,13,4,0
827,96,3,2024-11-18 20:00:00,2024,11,18,20,0,0
420,247,2,2024-05-20 14:00:00,2024,5,20,14,0,0
933,125,5,2024-07-13 00:00:00,2024,7,13,0,5,1
363,353,1,2024-04-04 08:00:00,2024,4,4,8,3,0
214,434,4,2024-02-19 18:00:00,2024,2,19,18,0,0
988,111,3,2024-08-16 22:00:00,2024,8,16,22,4,0
629,449,3,2024-06-26 03:00:00,2024,6,26,3,2,0
699,484,5,2025-02-09 19:00:00,2025,2,9,19,6,1
570,176,2,2024-09-12 23:00:00,2024,9,12,23,3,0
708,288,1,2024-06-14 11:00:00,2024,6,14,11,4,0
793,129,1,2024-01-21 16:00:00,2024,1,21,16,6,1
920,323,1,2024-02-27 22:00:00,2024,2,27,22,1,0
215,318,1,2024-09-03 04:00:00,2024,9,3,4,1,0
221,61,3,2024-08-21 17:00:00,2024,8,21,17,2,0
980,359,2,2024-04-23 17:00:00,2024,4,23,17,1,0
554,237,2,2024-12-20 18:00:00,2024,12,20,18,4,0
567,77,1,2024-10-24 06:00:00,2024,10,24,6,3,0
988,237,3,2024-09-14 06:00:00,2024,9,14,6,5,1
676,10,3,2024-11-29 12:00:00,2024,11,29,12,4,0
411,272,1,2024-12-08 15:00:00,2024,12,8,15,6,1
72,314,5,2024-02-14 06:00:00,2024,2,14,6,2,0
921,138,5,2024-07-11 03:00:00,2024,7,11,3,3,0
368,285,4,2024-08-21 20:00:00,2024,8,21,20,2,0
828,311,2,2024-04-21 15:00:00,2024,4,21,15,6,1
850,66,2,2024-12-27 16:00:00,2024,12,27,16,4,0
185,134,3,2024-11-28 06:00:00,2024,11,28,6,3,0
925,230,4,2024-12-21 04:00:00,2024,12,21,4,5,1
893,270,2,2024-11-05 02:00:00,2024,11,5,2,1,0
137,180,1,2024-12-08 00:00:00,2024,12,8,0,6,1
912,345,4,2025-02-06 15:00:00,2025,2,6,15,3,0
658,36,5,2025-01-05 10:00:00,2025,1,5,10,6,1
654,193,2,2025-01-01 12:00:00,2025,1,1,12,2,0
525,470,2,2025-01-05 14:00:00,2025,1,5,14,6,1
947,97,2,2024-03-02 00:00:00,2024,3,2,0,5,1
198,328,3,2024-06-07 23:00:00,2024,6,7,23,4,0
36,133,5,2024-05-05 05:00:00,2024,5,5,5,6,1
131,232,1,2024-03-21 07:00:00,2024,3,21,7,3,0
590,395,2,2024-08-13 03:00:00,2024,8,13,3,1,0
566,288,3,2024-01-21 18:00:00,2024,1,21,18,6,1
974,146,3,2024-07-21 12:00:00,2024,7,21,12,6,1
643,311,1,2025-02-06 00:00:00,2025,2,6,0,3,0
156,323,2,2024-05-03 22:00:00,2024,5,3,22,4,0
999,347,4,2024-10-01 02:00:00,2024,10,1,2,1,0
746,355,2,2024-09-15 16:00:00,2024,9,15,16,6,1
143,443,4,2024-01-23 19:00:00,2024,1,23,19,1,0
925,95,3,2024-08-01 05:00:00,2024,8,1,5,3,0
676,31,5,2024-02-01 04:00:00,2024,2,1,4,3,0
847,208,3,2024-07-29 04:00:00,2024,7,29,4,0,0
118,402,3,2024-07-12 15:00:00,2024,7,12,15,4,0
798,324,5,2024-01-10 12:00:00,2024,1,10,12,2,0
609,79,5,2025-01-19 19:00:00,2025,1,19,19,6,1
827,194,3,2024-03-24 03:00:00,2024,3,24,3,6,1
611,306,4,2024-01-15 23:00:00,2024,1,15,23,0,0
496,49,4,2024-12-13 11:00:00,2024,12,13,11,4,0
685,400,4,2024-06-07 02:00:00,2024,6,7,2,4,0
300,182,1,2024-09-29 10:00:00,2024,9,29,10,6,1
25,479,5,2024-11-02 07:00:00,2024,11,2,7,5,1
903,242,4,2024-06-11 09:00:00,2024,6,11,9,1,0
108,28,1,2024-11-26 10:00:00,2024,11,26,10,1,0
928,319,2,2024-09-08 10:00:00,2024,9,8,10,6,1
109,325,5,2024-10-22 16:00:00,2024,10,22,16,1,0
113,39,2,2024-09-01 11:00:00,2024,9,1,11,6,1
166,162,1,2024-10-15 02:00:00,2024,10,15,2,1,0
57,164,3,2024-09-23 22:00:00,2024,9,23,22,0,0
274,389,1,2024-04-12 16:00:00,2024,4,12,16,4,0
799,244,3,2024-10-21 01:00:00,2024,10,21,1,0,0
845,413,2,2024-06-26 14:00:00,2024,6,26,14,2,0
640,388,1,2024-09-21 08:00:00,2024,9,21,8,5,1
739,9,4,2024-03-26 03:00:00,2024,3,26,3,1,0
706,44,3,2024-12-05 20:00:00,2024,12,5,20,3,0
436,406,2,2024-03-07 14:00:00,2024,3,7,14,3,0
701,32,2,2025-01-16 00:00:00,2025,1,16,0,3,0
117,427,4,2024-07-19 10:00:00,2024,7,19,10,4,0
508,200,2,2024-07-27 02:00:00,2024,7,27,2,5,1
886,417,4,2024-12-09 11:00:00,2024,12,9,11,0,0
472,398,1,2025-01-21 01:00:00,2025,1,21,1,1,0
964,386,2,2024-05-03 15:00:00,2024,5,3,15,4,0
579,13,2,2024-03-12 21:00:00,2024,3,12,21,1,0
559,218,3,2024-09-19 14:00:00,2024,9,19,14,3,0
364,394,4,2024-03-25 08:00:00,2024,3,25,8,0,0
441,458,4,2024-02-08 18:00:00,2024,2,8,18,3,0
97,401,3,2025-01-31 10:00:00,2025,1,31,10,4,0
116,89,1,2024-05-11 12:00:00,2024,5,11,12,5,1
39,195,3,2024-04-08 10:00:00,2024,4,8,10,0,0
865,313,5,2024-09-12 13:00:00,2024,9,12,13,3,0
58,198,2,2024-06-17 15:00:00,2024,6,17,15,0,0
401,300,1,2024-01-13 20:00:00,2024,1,13,20,5,1
738,173,1,2025-01-02 18:00:00,2025,1,2,18,3,0
21,169,3,2024-01-03 13:00:00,2024,1,3,13,2,0
515,106,3,2024-11-15 01:00:00,2024,11,15,1,4,0
787,214,5,2024-06-28 21:00:00,2024,6,28,21,4,0
888,313,5,2024-06-13 09:00:00,2024,6,13,9,3,0
956,386,1,2024-01-02 05:00:00,2024,1,2,5,1,0
222,308,4,2024-06-29 20:00:00,2024,6,29,20,5,1
609,433,5,2025-01-29 13:00:00,2025,1,29,13,2,0
797,26,2,2024-04-24 23:00:00,2024,4,24,23,2,0
471,485,2,2024-07-29 11:00:00,2024,7,29,11,0,0
769,477,4,2024-10-01 19:00:00,2024,10,1,19,1,0
779,432,4,2024-05-19 05:00:00,2024,5,19,5,6,1
618,313,1,2025-01-22 06:00:00,2025,1,22,6,2,0
916,247,1,2024-11-09 12:00:00,2024,11,9,12,5,1
123,365,3,2024-01-13 19:00:00,2024,1,13,19,5,1
125,112,2,2024-07-15 11:00:00,2024,7,15,11,0,0
867,320,2,2024-04-20 20:00:00,2024,4,20,20,5,1
362,294,4,2024-09-16 12:00:00,2024,9,16,12,0,0
162,342,2,2024-07-03 11:00:00,2024,7,3,11,2,0
100,310,4,2024-01-29 00:00:00,2024,1,29,0,0,0
995,11,2,2024-02-28 16:00:00,2024,2,28,16,2,0
375,496,4,2025-02-16 15:00:00,2025,2,16,15,6,1
928,291,1,2024-10-13 11:00:00,2024,10,13,11,6,1
889,333,4,2024-07-30 22:00:00,2024,7,30,22,1,0
743,441,3,2024-10-12 10:00:00,2024,10,12,10,5,1
847,327,2,2024-07-12 06:00:00,2024,7,12,6,4,0
559,257,3,2025-01-15 17:00:00,2025,1,15,17,2,0
835,227,3,2024-01-30 11:00:00,2024,1,30,11,1,0
284,63,4,2024-01-19 19:00:00,2024,1,19,19,4,0
760,433,3,2024-08-18 03:00:00,2024,8,18,3,6,1
898,321,5,2024-11-21 14:00:00,2024,11,21,14,3,0
561,188,5,2024-05-15 08:00:00,2024,5,15,8,2,0
842,398,2,2024-03-04 20:00:00,2024,3,4,20,0,0
988,42,5,2024-05-08 01:00:00,2024,5,8,1,2,0
230,128,3,2024-02-05 00:00:00,2024,2,5,0,0,0
613,288,4,2024-03-21 18:00:00,2024,3,21,18,3,0
183,464,1,2024-06-07 07:00:00,2024,6,7,7,4,0
855,412,4,2024-11-23 07:00:00,2024,11,23,7,5,1
201,59,1,2024-06-25 07:00:00,2024,6,25,7,1,0
990,229,2,2024-03-24 08:00:00,2024,3,24,8,6,1
526,319,5,2024-05-21 06:00:00,2024,5,21,6,1,0
534,313,1,2024-05-31 10:00:00,2024,5,31,10,4,0
523,87,3,2024-11-17 02:00:00,2024,11,17,2,6,1
870,447,5,2024-09-11 18:00:00,2024,9,11,18,2,0
215,387,5,2024-03-10 03:00:00,2024,3,10,3,6,1
726,243,5,2024-02-20 15:00:00,2024,2,20,15,1,0
918,85,1,2024-02-28 21:00:00,2024,2,28,21,2,0
973,485,2,2025-01-21 08:00:00,2025,1,21,8,1,0
666,78,5,2024-12-23 19:00:00,2024,12,23,19,0,0
13,485,4,2024-08-01 18:00:00,2024,8,1,18,3,0
316,248,4,2024-01-03 19:00:00,2024,1,3,19,2,0
47,52,5,2024-01-28 02:00:00,2024,1,28,2,6,1
255,331,4,2024-06-30 10:00:00,2024,6,30,10,6,1
983,26,3,2024-03-12 13:00:00,2024,3,12,13,1,0
267,364,5,2024-03-31 14:00:00,2024,3,31,14,6,1
866,340,2,2025-01-15 20:00:00,2025,1,15,20,2,0
302,257,2,2024-06-26 05:00:00,2024,6,26,5,2,0
161,215,3,2024-06-07 21:00:00,2024,6,7,21,4,0
851,215,2,2024-09-25 08:00:00,2024,9,25,8,2,0
376,347,2,2024-12-09 13:00:00,2024,12,9,13,0,0
872,221,3,2024-01-04 16:00:00,2024,1,4,16,3,0
274,29,1,2025-01-04 07:00:00,2025,1,4,7,5,1
437,36,1,2024-12-05 16:00:00,2024,12,5,16,3,0
459,115,4,2024-04-07 21:00:00,2024,4,7,21,6,1
751,198,2,2024-05-03 21:00:00,2024,5,3,21,4,0
41,247,4,2024-06-29 21:00:00,2024,6,29,21,5,1
168,396,2,2024-01-30 14:00:00,2024,1,30,14,1,0
447,318,5,2024-10-29 15:00:00,2024,10,29,15,1,0
470,201,2,2024-01-19 02:00:00,2024,1,19,2,4,0
364,320,2,2024-11-18 06:00:00,2024,11,18,6,0,0
837,496,2,2024-06-21 22:00:00,2024,6,21,22,4,0
428,449,2,2024-04-26 08:00:00,2024,4,26,8,4,0
199,292,1,2024-04-11 01:00:00,2024,4,11,1,3,0
803,263,5,2025-02-19 06:00:00,2025,2,19,6,2,0
459,204,3,2024-02-28 12:00:00,2024,2,28,12,2,0
155,256,3,2025-02-11 07:00:00,2025,2,11,7,1,0
203,308,4,2024-01-13 17:00:00,2024,1,13,17,5,1
133,455,5,2024-04-23 08:00:00,2024,4,23,8,1,0
583,471,5,2025-01-31 01:00:00,2025,1,31,1,4,0
993,52,2,2024-03-05 13:00:00,2024,3,5,13,1,0
843,140,1,2025-01-13 14:00:00,2025,1,13,14,0,0
808,27,5,2024-10-29 13:00:00,2024,10,29,13,1,0
988,94,2,2024-03-11 02:00:00,2024,3,11,2,0,0
774,396,4,2024-04-15 13:00:00,2024,4,15,13,0,0
547,41,3,2025-02-12 17:00:00,2025,2,12,17,2,0
8,26,4,2024-08-15 23:00:00,2024,8,15,23,3,0
651,249,4,2024-08-26 14:00:00,2024,8,26,14,0,0
613,221,4,2024-06-20 15:00:00,2024,6,20,15,3,0
998,95,2,2024-07-05 01:00:00,2024,7,5,1,4,0
52,96,3,2024-12-07 06:00:00,2024,12,7,6,5,1
75,351,3,2024-03-08 00:00:00,2024,3,8,0,4,0
132,32,4,2024-08-21 09:00:00,2024,8,21,9,2,0
844,127,5,2025-01-23 02:00:00,2025,1,23,2,3,0
901,256,1,2024-07-24 20:00:00,2024,7,24,20,2,0
108,260,1,2024-03-25 23:00:00,2024,3,25,23,0,0
44,116,3,2024-03-21 19:00:00,2024,3,21,19,3,0
453,17,5,2024-01-19 23:00:00,2024,1,19,23,4,0
429,8,5,2024-11-07 04:00:00,2024,11,7,4,3,0
458,421,5,2024-11-12 05:00:00,2024,11,12,5,1,0
375,403,3,2024-07-26 12:00:00,2024,7,26,12,4,0
656,321,2,2024-06-02 03:00:00,2024,6,2,3,6,1
331,344,1,2025-01-01 06:00:00,2025,1,1,6,2,0
856,338,5,2024-07-06 05:00:00,2024,7,6,5,5,1
25,409,4,2024-12-19 18:00:00,2024,12,19,18,3,0
290,453,4,2024-07-12 21:00:00,2024,7,12,21,4,0
419,431,1,2024-05-08 00:00:00,2024,5,8,0,2,0
375,462,5,2024-11-16 14:00:00,2024,11,16,14,5,1
970,128,4,2024-01-31 10:00:00,2024,1,31,10,2,0
79,266,3,2024-04-07 18:00:00,2024,4,7,18,6,1
576,37,2,2024-06-30 21:00:00,2024,6,30,21,6,1
649,202,5,2024-11-23 19:00:00,2024,11,23,19,5,1
608,386,5,2024-08-10 01:00:00,2024,8,10,1,5,1
628,486,1,2024-01-17 04:00:00,2024,1,17,4,2,0
793,450,1,2024-08-02 03:00:00,2024,8,2,3,4,0
694,454,4,2025-01-21 07:00:00,2025,1,21,7,1,0
478,200,2,2024-04-21 01:00:00,2024,4,21,1,6,1
902,333,1,2024-02-27 02:00:00,2024,2,27,2,1,0
239,301,2,2024-09-30 06:00:00,2024,9,30,6,0,0
915,464,2,2025-01-25 12:00:00,2025,1,25,12,5,1
807,259,5,2024-07-05 12:00:00,2024,7,5,12,4,0
895,35,2,2025-02-14 17:00:00,2025,2,14,17,4,0
378,18,4,2024-03-17 14:00:00,2024,3,17,14,6,1
206,223,4,2024-05-16 09:00:00,2024,5,16,9,3,0
652,344,1,2025-02-12 23:00:00,2025,2,12,23,2,0
383,80,5,2025-01-11 10:00:00,2025,1,11,10,5,1
386,213,5,2024-01-22 09:00:00,2024,1,22,9,0,0
882,422,3,2025-01-20 23:00:00,2025,1,20,23,0,0
180,81,4,2025-02-10 18:00:00,2025,2,10,18,0,0
59,88,4,2024-09-29 00:00:00,2024,9,29,0,6,1
648,333,5,2024-05-27 12:00:00,2024,5,27,12,0,0
427,498,4,2024-05-02 17:00:00,2024,5,2,17,3,0
945,181,5,2024-09-04 12:00:00,2024,9,4,12,2,0
907,349,2,2024-06-21 01:00:00,2024,6,21,1,4,0
945,422,5,2024-05-04 07:00:00,2024,5,4,7,5,1
131,127,5,2024-01-16 21:00:00,2024,1,16,21,1,0
91,481,5,2024-02-06 13:00:00,2024,2,6,13,1,0
141,183,2,2024-07-31 16:00:00,2024,7,31,16,2,0
824,305,4,2024-07-04 21:00:00,2024,7,4,21,3,0
12,412,2,2024-06-03 14:00:00,2024,6,3,14,0,0
725,496,2,2024-06-11 01:00:00,2024,6,11,1,1,0
175,231,5,2024-08-07 10:00:00,2024,8,7,10,2,0
868,429,5,2024-11-22 08:00:00,2024,11,22,8,4,0
997,196,1,2024-04-23 23:00:00,2024,4,23,23,1,0
825,500,1,2025-02-17 17:00:00,2025,2,17,17,0,0
893,229,3,2025-02-19 15:00:00,2025,2,19,15,2,0
594,417,1,2025-01-08 12:00:00,2025,1,8,12,2,0
722,409,3,2024-10-23 12:00:00,2024,10,23,12,2,0
1,63,4,2024-03-07 01:00:00,2024,3,7,1,3,0
198,422,3,2024-06-15 09:00:00,2024,6,15,9,5,1
298,376,1,2025-01-06 11:00:00,2025,1,6,11,0,0
511,92,3,2024-01-15 00:00:00,2024,1,15,0,0,0
975,280,1,2024-03-28 04:00:00,2024,3,28,4,3,0
105,73,5,2024-02-12 14:00:00,2024,2,12,14,0,0
830,112,1,2024-02-24 10:00:00,2024,2,24,10,5,1
519,7,3,2024-02-05 01:00:00,2024,2,5,1,0,0
835,204,3,2024-05-14 12:00:00,2024,5,14,12,1,0
945,186,2,2025-01-09 14:00:00,2025,1,9,14,3,0
10,240,3,2025-01-27 17:00:00,2025,1,27,17,0,0
993,426,2,2024-01-21 04:00:00,2024,1,21,4,6,1
561,272,5,2024-05-10 06:00:00,2024,5,10,6,4,0
999,377,1,2024-11-18 16:00:00,2024,11,18,16,0,0
693,492,3,2024-04-03 14:00:00,2024,4,3,14,2,0
725,256,1,2024-01-05 19:00:00,2024,1,5,19,4,0
804,82,5,2024-09-28 08:00:00,2024,9,28,8,5,1
299,69,1,2024-10-03 13:00:00,2024,10,3,13,3,0
481,465,5,2024-02-16 07:00:00,2024,2,16,7,4,0
856,419,3,2024-04-05 10:00:00,2024,4,5,10,4,0
484,167,1,2024-08-08 09:00:00,2024,8,8,9,3,0
692,470,5,2024-06-23 21:00:00,2024,6,23,21,6,1
757,106,2,2025-01-17 16:00:00,2025,1,17,16,4,0
93,51,4,2024-08-16 14:00:00,2024,8,16,14,4,0
79,66,2,2024-12-12 08:00:00,2024,12,12,8,3,0
495,10,2,2024-04-26 04:00:00,2024,4,26,4,4,0
191,363,1,2024-10-06 16:00:00,2024,10,6,16,6,1
916,165,1,2024-06-22 04:00:00,2024,6,22,4,5,1
899,255,1,2025-01-11 15:00:00,2025,1,11,15,5,1
107,22,1,2024-02-19 22:00:00,2024,2,19,22,0,0
156,166,1,2024-05-19 18:00:00,2024,5,19,18,6,1
758,46,5,2024-06-20 20:00:00,2024,6,20,20,3,0
670,280,5,2025-01-31 04:00:00,2025,1,31,4,4,0
289,235,3,2024-03-03 01:00:00,2024,3,3,1,6,1
459,49,5,2024-05-09 02:00:00,2024,5,9,2,3,0
949,376,5,2024-03-28 03:00:00,2024,3,28,3,3,0
316,118,3,2024-11-27 06:00:00,2024,11,27,6,2,0
17,166,4,2024-09-21 11:00:00,2024,9,21,11,5,1
662,446,2,2024-09-07 06:00:00,2024,9,7,6,5,1
434,82,1,2024-10-09 01:00:00,2024,10,9,1,2,0
805,398,1,2024-05-07 22:00:00,2024,5,7,22,1,0
202,48,1,2024-09-03 22:00:00,2024,9,3,22,1,0
866,336,1,2024-07-19 11:00:00,2024,7,19,11,4,0
363,140,4,2024-11-28 09:00:00,2024,11,28,9,3,0
504,293,4,2024-09-11 14:00:00,2024,9,11,14,2,0
420,60,3,2024-10-14 14:00:00,2024,10,14,14,0,0
1,98,3,2024-07-24 14:00:00,2024,7,24,14,2,0
431,425,3,2024-08-02 02:00:00,2024,8,2,2,4,0
938,435,4,2024-10-29 10:00:00,2024,10,29,10,1,0
166,494,1,2025-02-02 06:00:00,2025,2,2,6,6,1
770,106,2,2024-05-08 13:00:00,2024,5,8,13,2,0
40,249,1,2024-06-20 04:00:00,2024,6,20,4,3,0
237,467,4,2025-01-13 01:00:00,2025,1,13,1,0,0
233,100,3,2024-02-22 17:00:00,2024,2,22,17,3,0
133,291,2,2024-03-05 21:00:00,2024,3,5,21,1,0
